Employee_ID,Name,Department,Salary,Working_Hours_per_Week,Performance_Rating,Joining_Date,Age,Gender,Experience_Years,Job_Level,Bonus,Leave_Days_Taken,Remote_Work_Percentage,Customer_Satisfaction_Score
2084,Employee_1819,IT,140752,53,2.4,27-09-2036,48,Female,23,Senior,16445,7,,3.5
3426,Employee_1820,Sales,67298,57,2.9,03-05-2046,56,,34,Mid,19224,24,,2.4
8161,Employee_1821,,110143,43,1.5,14-07-2023,42,Female,37,Entry,6933,7,,4.9
8288,Employee_1822,IT,53659,41,3.7,24-04-2034,50,Female,1,Entry,,28,62,
6416,Employee_1823,HR,147957,48,5,27-04-2043,22,,7,,13784,4,16,2.5
5365,Employee_1824,,83891,59,4.2,14-07-2037,29,,5,Entry,8692,7,62,2.3
4684,Employee_1825,,48724,36,3.6,05-09-2025,50,,36,Senior,14831,14,26,3.4
3441,Employee_1826,IT,146251,42,2.2,03-07-2039,40,Non-Binary,24,Lead,17932,27,31,4
9893,Employee_1827,IT,49918,48,4.4,19-11-2042,42,Female,17,Lead,,10,40,4.2
9416,Employee_1828,Operations,75879,55,2.3,25-06-2025,35,Female,14,Lead,13239,25,15,3.7
7712,Employee_1829,Operations,140397,58,2.5,22-02-2024,26,Male,6,,16731,8,6,2.6
4266,Employee_1830,Finance,108759,40,2.3,17-01-2031,49,Non-Binary,12,Senior,18518,5,62,1
7428,Employee_1831,IT,97003,60,3.8,01-05-2024,38,Female,39,Senior,8802,25,23,1.9
10388,Employee_1832,,80095,55,4.7,17-11-2026,22,,29,,15169,11,69,4
6158,Employee_1833,Finance,111178,56,3,11-07-2044,57,,0,Lead,2896,0,15,2.4
4395,Employee_1834,Sales,71316,31,3.7,19-03-2036,29,,1,Lead,7708,4,,3
2211,Employee_1835,Finance,88066,49,1.2,08-02-2033,,Non-Binary,29,Mid,15169,23,83,2.3
2067,Employee_1836,Sales,69133,40,3.5,14-10-2037,33,,6,,2188,0,27,3.7
8011,Employee_1837,,60672,49,3.1,09-07-2032,54,Non-Binary,15,Mid,14933,25,,4
5181,Employee_1838,Operations,133176,60,4.4,11-08-2024,41,Non-Binary,37,Mid,19722,2,1,1.7
3312,Employee_1839,Finance,75494,,2.1,02-02-2029,51,Male,0,Mid,7136,25,55,3.1
8157,Employee_1840,Finance,78430,55,1.3,05-04-2026,52,,27,Senior,10570,30,43,2.8
8069,Employee_1841,Support,65160,49,3.1,23-09-2032,33,,38,Entry,4424,18,52,3.1
9526,Employee_1842,IT,93430,56,2.3,02-11-2023,37,Female,12,Senior,1126,17,75,2.7
2112,Employee_1843,Support,369627,46,1.1,18-05-2037,26,Female,33,Mid,13526,11,77,1.9
3086,Employee_1844,IT,69746,41,3.3,20-02-2048,24,Female,33,Lead,11553,7,43,4.6
4940,Employee_1845,Marketing,126682,47,2.6,27-07-2035,38,,37,Senior,19490,22,100,2.8
8743,Employee_1846,Finance,140025,50,3,28-11-2040,23,Female,9,Lead,18918,3,8,2.7
4695,Employee_1847,Support,140469,49,2.6,16-07-2047,38,Male,6,Entry,10638,15,45,
1831,Employee_1848,Finance,34193,41,2.7,09-01-2047,36,Female,27,,17315,14,53,1.2
10986,Employee_1849,Operations,37420,59,1.2,09-05-2041,50,Non-Binary,1,,16830,11,52,1.3
1346,Employee_1850,,149455,52,3,08-10-2034,45,Male,19,Mid,19397,27,94,2
5511,Employee_1851,Sales,149260,39,4,24-07-2044,29,Non-Binary,38,,17878,21,47,4.4
5549,Employee_1852,Sales,118129,55,1.7,09-09-2035,41,,28,Mid,18858,20,27,4.8
1359,Employee_1853,Operations,88595,49,1.9,19-07-2023,23,Female,32,Entry,14468,26,20,3.6
2880,Employee_1854,Finance,126755,48,3.5,07-06-2034,44,Non-Binary,35,Entry,14535,25,73,1.7
1133,Employee_1855,Marketing,91717,34,4.9,28-07-2036,34,Male,12,Senior,,1,93,4.3
9824,Employee_1856,,109149,40,4.4,06-02-2037,58,Male,30,Mid,15820,29,55,3.5
10677,Employee_1857,Sales,77874,32,3.5,23-08-2024,35,Non-Binary,27,,1901,6,27,1.6
9474,Employee_1858,Operations,125570,50,1.1,25-12-2038,38,Non-Binary,27,,,13,77,3.3
9720,Employee_1859,IT,149000,60,3.5,19-06-2024,30,Female,40,,13128,13,7,1.3
7571,Employee_1860,IT,44721,57,1.1,04-10-2030,50,,25,Senior,3095,22,35,4.7
5959,Employee_1861,HR,137978,36,1.2,04-09-2034,26,Male,40,Mid,3841,8,87,1.1
1621,Employee_1862,HR,146997,52,4.7,11-06-2024,33,Male,37,,18820,7,88,1.7
9069,Employee_1863,Operations,113504,31,2.4,01-08-2025,51,Male,20,Senior,11585,19,82,4
3082,Employee_1864,Marketing,98402,41,1.7,15-03-2026,37,Female,11,Senior,4135,19,40,4.8
9137,Employee_1865,IT,45417,43,5,11-04-2037,28,Female,5,,13370,11,34,1.2
7723,Employee_1866,Support,58204,59,2.1,30-08-2029,54,Female,23,Mid,14658,11,15,1.6
2003,Employee_1867,HR,97681,33,4.3,23-09-2037,46,,0,Lead,14749,20,74,4.2
5543,Employee_1868,Marketing,123151,51,4.2,02-10-2024,28,Male,37,Entry,10743,11,53,3.8
7622,Employee_1869,Marketing,59327,33,1.4,23-10-2043,35,Male,21,Mid,17650,13,30,3.2
3245,Employee_1870,Sales,119137,31,4.2,13-02-2040,54,,35,Lead,11119,28,20,2.1
4753,Employee_1871,HR,45478,51,4.9,24-01-2038,43,Non-Binary,31,Entry,9029,8,47,1.8
6746,Employee_1872,Sales,52324,45,2.7,16-03-2032,57,Non-Binary,29,,7000,11,,4.7
2368,Employee_1873,Support,86818,53,3.2,08-09-2037,38,,1,Senior,7778,21,25,4.9
3443,Employee_1874,Marketing,110907,57,3.2,25-06-2035,50,Non-Binary,37,Entry,10718,15,26,2.5
5589,Employee_1875,,80226,40,1.9,24-12-2032,42,,35,Senior,16485,13,29,2.7
6041,Employee_1876,Marketing,135624,53,1.3,19-07-2039,51,Male,30,Lead,9394,8,70,4.9
4558,Employee_1877,IT,51637,48,1,07-01-2023,48,Female,12,Senior,3790,23,95,4.7
6317,Employee_1878,HR,50924,32,3.9,24-04-2029,30,Non-Binary,29,Lead,19842,14,6,4.3
3155,Employee_1879,IT,104224,43,3.6,24-12-2025,49,,25,,11672,20,67,1.9
3727,Employee_1880,IT,32039,45,4.1,27-11-2044,51,Non-Binary,19,Lead,1671,17,31,3.2
6647,Employee_1881,Sales,84664,50,8.4,01-06-2041,35,Non-Binary,8,,1892,29,41,2.1
9659,Employee_1882,Sales,113077,30,4.7,18-06-2044,38,,39,,4591,14,,3.4
9037,Employee_1883,HR,49549,49,1.5,11-12-2036,31,Female,4,Senior,17172,19,12,2.1
9152,Employee_1884,Marketing,202990,50,2.7,01-10-2030,39,Female,6,Entry,,4,34,1.8
9893,Employee_1885,Marketing,102560,56,9.8,21-01-2031,53,,35,Senior,10383,0,8,4.7
8552,Employee_1886,Sales,76103,32,2.7,04-02-2043,25,,17,Lead,16598,8,23,4
2698,Employee_1887,HR,109952,41,1.2,11-09-2028,35,Male,35,Senior,9284,20,73,1.7
9407,Employee_1888,Support,65166,46,1.8,28-01-2038,58,Non-Binary,20,Entry,7644,14,8,2.7
4576,Employee_1889,Operations,72973,47,2.3,22-02-2041,27,,2,Lead,8016,25,45,4.6
3259,Employee_1890,Operations,45296,45,3.4,08-01-2041,47,Male,12,Entry,4721,11,66,3.2
9333,Employee_1891,Marketing,52264,40,4.5,21-01-2048,44,Female,23,Lead,15120,7,61,3.3
2410,Employee_1892,HR,33824,34,3,22-04-2045,55,,30,Lead,19542,30,23,5
7740,Employee_1893,,30847,56,4.8,27-05-2041,53,Non-Binary,38,Mid,7512,7,40,3.9
8204,Employee_1894,,55321,37,2.2,14-10-2039,50,Non-Binary,23,Senior,5584,5,,1.7
8871,Employee_1895,Support,33726,34,3.3,17-04-2036,59,Male,27,,14828,23,98,1.4
5722,Employee_1896,IT,80194,33,2.8,15-10-2046,37,Female,29,Lead,7155,30,14,1.7
5760,Employee_1897,Operations,132667,47,2,18-11-2040,33,,40,,12349,3,87,2.3
8441,Employee_1898,Support,83454,50,3.5,27-03-2042,50,Female,7,Entry,17607,24,86,4.4
5323,Employee_1899,Marketing,52655,56,3.5,18-07-2038,36,Female,6,Mid,5490,0,9,2.6
6085,Employee_1900,Marketing,72241,33,3.4,09-11-2028,28,Female,23,Senior,9683,6,88,3.6
1418,Employee_1901,Support,35646,41,3.8,08-05-2038,37,,20,Mid,15101,24,42,4.5
6121,Employee_1902,,130231,58,1.1,16-12-2031,53,Non-Binary,35,Senior,6752,21,59,3
10264,Employee_1903,HR,34357,45,4.9,07-01-2033,41,Female,27,Lead,3158,18,30,4.8
5325,Employee_1904,HR,129298,42,4.1,20-10-2029,51,Non-Binary,39,Senior,10501,25,55,3.3
9122,Employee_1905,Finance,130298,51,2.3,07-12-2023,38,,4,Lead,1680,15,32,4.3
10938,Employee_1906,,77667,51,2,24-03-2041,54,Female,14,Mid,9312,20,55,3
3143,Employee_1907,IT,56643,53,4.7,14-01-2034,23,Male,31,Lead,11613,19,11,3.3
2037,Employee_1908,HR,134545,54,2.3,29-08-2039,22,Male,5,Lead,16075,11,91,2.8
9284,Employee_1909,,43593,48,2.3,01-12-2029,36,Female,31,,11346,22,15,3.3
4298,Employee_1910,Sales,40795,60,2.8,13-12-2028,45,Non-Binary,31,,11865,0,98,2.5
10236,Employee_1911,,111476,44,4,05-04-2037,40,Male,9,Lead,13700,27,36,3.7
1288,Employee_1912,,51163,40,4.1,11-12-2040,39,Male,3,Mid,7805,19,90,3.1
6246,Employee_1913,,64736,48,2.6,16-04-2029,26,Non-Binary,21,Lead,18266,8,19,1
4274,Employee_1914,Support,87742,42,3.4,21-09-2047,58,Non-Binary,16,Mid,4093,10,38,4.3
5856,Employee_1915,Sales,131290,43,3.9,27-08-2028,33,Male,39,,19263,27,47,2.8
8415,Employee_1916,HR,57602,31,1.2,28-05-2035,26,Non-Binary,31,Lead,5437,27,16,1
5177,Employee_1917,HR,85252,49,3.6,06-03-2032,25,Male,22,Entry,3391,10,73,1.9
5104,Employee_1918,Operations,56671,35,1.4,10-07-2023,49,Female,36,Senior,9928,12,,3.6
7313,Employee_1919,Support,66799,45,3.6,16-08-2038,59,Male,26,Senior,19603,16,21,1.1
2278,Employee_1920,IT,127960,44,4.6,29-05-2033,44,,16,Senior,17751,7,45,2.2
5589,Employee_1921,Marketing,140033,38,4.2,26-04-2047,38,Male,0,Entry,19081,25,40,1.4
6168,Employee_1922,IT,97434,35,1.1,26-02-2030,53,Female,10,Entry,7382,22,36,2.9
2637,Employee_1923,Finance,141461,53,2.7,17-02-2041,52,Non-Binary,5,Entry,12275,0,99,3.9
8457,Employee_1924,,136508,32,2.7,11-01-2023,35,,13,,14619,8,40,3.1
8583,Employee_1925,IT,128555,51,4.6,14-10-2036,,Non-Binary,26,Lead,1123,30,,1.8
10924,Employee_1926,Operations,59385,56,2,15-08-2042,60,,39,Entry,6036,9,,4.8
3431,Employee_1927,Sales,56303,35,4,08-12-2034,46,,15,Senior,18343,10,76,4.4
7136,Employee_1928,IT,53805,41,3.2,31-10-2033,41,Non-Binary,33,,10861,5,22,4
6388,Employee_1929,,85506,37,3.1,10-06-2024,25,Male,26,Entry,7392,30,78,1.5
3766,Employee_1930,Support,91248,31,3.2,05-01-2038,23,Non-Binary,27,Senior,11863,14,44,3.8
3385,Employee_1931,Sales,83721,31,4.4,10-08-2044,41,Non-Binary,34,Entry,13321,0,3,1.4
8664,Employee_1932,,147254,32,2.5,29-05-2046,56,,8,Lead,2786,12,1,4.2
3323,Employee_1933,Sales,70627,41,3,26-12-2042,39,,17,Mid,11524,15,30,1.1
2031,Employee_1934,Marketing,56493,44,4.9,06-12-2026,40,Male,23,Mid,6044,24,94,1.7
9962,Employee_1935,Marketing,90125,30,2.4,07-03-2027,40,Non-Binary,12,Mid,5209,1,21,4.4
4076,Employee_1936,,63026,50,2.9,31-07-2032,24,Male,38,Lead,5606,30,36,1.5
8255,Employee_1937,Operations,124907,33,2.4,26-11-2032,44,,0,Lead,14621,28,92,4.4
7955,Employee_1938,Operations,120000,34,2.8,02-06-2030,40,Male,16,Senior,,26,63,3.3
3659,Employee_1939,Sales,68688,53,4.8,13-09-2048,52,,0,,17602,13,86,3.2
7060,Employee_1940,Operations,144526,44,1.9,10-01-2040,29,,32,Lead,5173,20,69,3
8195,Employee_1941,Finance,74307,60,4.9,04-10-2035,,Non-Binary,15,Lead,17849,9,42,1.8
9382,Employee_1942,IT,69330,47,4.6,11-05-2031,55,Male,18,Senior,8105,21,,3.1
1248,Employee_1943,Sales,129787,34,4.7,12-08-2033,24,Female,3,Senior,10310,1,77,1.5
8631,Employee_1944,Finance,136641,30,4.8,26-02-2031,58,Male,6,Entry,12593,13,52,3.5
8351,Employee_1945,Finance,114913,58,1,26-07-2036,39,Male,19,Senior,3864,3,,4.7
5966,Employee_1946,Sales,90017,39,3.7,08-09-2030,46,Male,7,Lead,12059,13,87,2.4
9875,Employee_1947,Operations,109754,54,2,26-01-2048,31,,22,Senior,15823,16,49,1.9
3026,Employee_1948,,123432,45,4.9,15-10-2048,55,,20,Mid,15708,22,,3.8
2860,Employee_1949,Operations,75626,48,3.6,13-03-2036,40,,18,Entry,14632,25,90,2.6
6520,Employee_1950,Finance,70454,31,1.7,02-12-2048,31,Non-Binary,29,,19839,17,73,2.9
3546,Employee_1951,IT,145487,47,2.5,06-07-2023,35,Male,0,,5147,29,80,3.1
3355,Employee_1952,Support,105660,52,1.7,07-05-2040,38,,7,Senior,15346,9,79,5
10067,Employee_1953,IT,115595,52,2.4,16-01-2024,42,Male,26,Senior,1923,14,15,
5562,Employee_1954,Marketing,238044,38,1.1,08-12-2035,35,Male,21,Senior,3774,26,15,1.7
8538,Employee_1955,Sales,107109,47,1.2,16-05-2033,59,Non-Binary,11,Senior,15942,1,46,4.3
4416,Employee_1956,IT,47807,60,2.6,15-06-2030,41,,8,Senior,13880,14,44,3.5
6828,Employee_1957,HR,121371,31,4.3,21-12-2032,26,,7,,17632,20,95,1.7
5976,Employee_1958,,122208,46,4.2,24-06-2025,32,Female,34,Lead,,5,43,1.8
5920,Employee_1959,HR,46956,,1.2,06-01-2041,40,Male,23,Lead,15928,29,40,1.8
1534,Employee_1960,HR,32547,45,3.7,18-05-2024,31,Female,5,Senior,5559,1,6,4.8
1191,Employee_1961,Marketing,75525,38,2.7,25-11-2032,30,Non-Binary,6,Entry,13985,29,27,3.2
5819,Employee_1962,Sales,126361,54,3.1,22-11-2036,41,,39,Lead,10642,5,44,4.5
6307,Employee_1963,Support,113067,48,3.7,19-06-2034,26,Female,11,Mid,1506,5,27,2.6
6930,Employee_1964,IT,72284,30,4.6,27-09-2024,29,Female,38,Entry,7572,19,68,1.1
10548,Employee_1965,IT,110531,42,3.5,01-01-2027,30,,27,Mid,10259,7,44,4.6
8186,Employee_1966,IT,55289,55,2.1,02-08-2044,45,,22,Lead,6767,14,,1.7
6602,Employee_1967,HR,88234,34,4.2,11-10-2048,32,Non-Binary,34,Entry,4637,15,19,2.3
4574,Employee_1968,Operations,106759,41,1.3,22-10-2039,56,Non-Binary,6,Lead,1800,5,58,4.3
6470,Employee_1969,Marketing,85125,58,4.7,27-10-2035,47,,22,,16787,24,,2.9
7222,Employee_1970,Support,469491,59,1.9,08-02-2046,31,Female,23,Entry,8049,5,,4.6
8630,Employee_1971,Support,128101,39,1.1,09-09-2034,47,Female,23,,1315,16,62,2.5
1836,Employee_1972,Finance,114970,31,3.9,06-05-2033,34,Non-Binary,11,Entry,,6,43,2.1
3387,Employee_1973,Sales,142075,57,2.9,16-05-2047,27,,20,Mid,9292,29,,4.2
8128,Employee_1974,Support,95593,35,2,19-03-2027,29,Female,16,Entry,11041,0,16,1.8
4994,Employee_1975,Support,45590,40,4.5,14-03-2034,35,Non-Binary,3,Senior,17412,21,1,4.9
4409,Employee_1976,Operations,48278,44,1.4,24-05-2039,48,Male,2,Lead,4299,20,84,2.1
1039,Employee_1977,Support,38422,34,4.9,30-07-2026,56,Non-Binary,17,,2488,24,,1.6
5833,Employee_1978,IT,95998,59,1.6,18-07-2042,55,Non-Binary,28,Lead,15536,6,7,1.9
3912,Employee_1979,IT,33949,39,2.6,15-09-2025,49,Female,37,Lead,16487,23,92,2.5
7747,Employee_1980,IT,123308,50,4.7,30-04-2038,36,Non-Binary,35,Senior,3973,1,7,1
6577,Employee_1981,Marketing,45907,38,4.8,05-08-2032,57,Male,33,Entry,10882,5,33,1.5
8930,Employee_1982,Sales,113840,49,2.9,29-09-2031,44,Male,13,Entry,19165,16,77,4.8
1732,Employee_1983,HR,36417,57,3.5,25-04-2035,45,,35,Entry,16716,25,39,3.7
2751,Employee_1984,Sales,97745,37,1.7,26-11-2025,57,,2,Lead,19251,19,27,4.4
7484,Employee_1985,Operations,132266,38,3.5,27-03-2026,25,,27,,3830,28,27,4.2
4580,Employee_1986,Operations,143081,38,2,09-12-2035,40,Male,7,,12761,0,47,1.2
6319,Employee_1987,Support,57759,42,2.8,01-12-2027,39,,11,Senior,3051,30,95,3.5
1307,Employee_1988,Marketing,126296,51,3.4,11-08-2035,27,Male,33,Lead,13505,25,55,2.7
8444,Employee_1989,IT,36607,56,3.7,21-04-2025,43,Non-Binary,8,Lead,3899,22,97,1.3
3445,Employee_1990,Support,124846,31,1,06-11-2040,44,,24,,16535,15,17,4.6
2471,Employee_1991,,115896,43,4.9,21-12-2025,47,Non-Binary,3,Senior,2506,8,41,1.3
4142,Employee_1992,Operations,34620,51,2.5,10-12-2040,55,Female,12,Entry,1601,25,80,2
1696,Employee_1993,Marketing,78616,53,4.7,09-07-2030,46,Male,21,,16287,10,76,2
9655,Employee_1994,,86373,38,1.4,28-06-2037,23,,19,Senior,11118,21,16,4.1
8950,Employee_1995,Operations,63832,59,2.6,19-10-2025,41,Female,31,,1130,8,51,4.3
9717,Employee_1996,Finance,107585,36,4.9,09-07-2028,39,,35,Senior,10990,3,36,1.5
3653,Employee_1997,Support,51379,40,1.2,01-04-2024,60,Male,21,Lead,8349,4,50,1.1
3915,Employee_1998,Marketing,68997,39,1.3,09-12-2046,41,,29,Senior,17474,0,80,4.1
3979,Employee_1999,Sales,33956,34,4.4,24-08-2047,50,Male,32,Entry,2265,4,29,1.8
4675,Employee_2000,Support,58473,48,1.4,19-04-2032,24,Female,15,Mid,7706,20,75,1.5
4212,Employee_2001,IT,70528,38,4.1,28-04-2029,41,Male,19,,3101,29,24,4.5
4951,Employee_2002,Sales,92192,,3.3,15-06-2028,58,,9,Lead,5390,19,74,1.1
7252,Employee_2003,Finance,88652,38,3.4,29-11-2029,27,Female,37,Entry,17892,5,25,4.4
10167,Employee_2004,Finance,138090,50,3.9,04-12-2041,27,Male,26,,3687,10,60,3.5
5224,Employee_2005,Marketing,119089,57,2,18-08-2032,54,Male,35,,2553,5,70,1.7
8333,Employee_2006,IT,50576,54,1.3,22-11-2041,47,Non-Binary,12,Senior,13265,13,71,2.2
2707,Employee_2007,Marketing,128109,56,2.8,15-01-2040,53,,29,Entry,8045,11,14,2.8
10250,Employee_2008,Finance,138137,39,3.8,05-11-2031,39,Male,34,Lead,11507,9,44,1.6
5578,Employee_2009,,50494,57,3.2,15-07-2032,49,,40,Senior,6003,23,48,1.9
10462,Employee_2010,Support,135901,30,3.5,26-06-2045,45,,38,Senior,4845,24,24,4.5
3141,Employee_2011,IT,41118,31,2.6,18-09-2040,35,Female,27,,8325,14,36,2.6
1753,Employee_2012,IT,49527,39,1.4,05-02-2045,42,Male,6,Mid,13673,4,74,4.5
1563,Employee_2013,HR,63762,47,1.5,16-05-2030,54,Female,12,,3434,12,,1.7
4870,Employee_2014,Marketing,86959,49,4.4,08-09-2042,58,,22,,9969,27,67,4.8
6646,Employee_2015,HR,96879,30,3.1,22-11-2024,59,,21,Entry,14058,21,62,2.4
1446,Employee_2016,Sales,111679,38,4.3,22-12-2038,27,Non-Binary,8,Mid,12119,0,22,1.3
1485,Employee_2017,Marketing,77407,31,2,17-12-2041,26,Female,37,Entry,10677,2,83,1.9
10292,Employee_2018,HR,74512,45,3.7,09-07-2036,30,Female,5,,8180,27,,1.5
7826,Employee_2019,IT,115507,37,2,28-03-2038,56,Male,21,Senior,6376,24,10,2.9
3469,Employee_2020,Support,104004,57,4.8,07-05-2048,38,Male,12,Mid,18282,5,44,4.5
2748,Employee_2021,,34241,45,4.4,12-09-2043,49,,26,Lead,14749,23,100,1.2
7194,Employee_2022,Sales,103733,43,2,09-10-2038,58,Male,39,Lead,1016,22,31,4.4
5601,Employee_2023,Operations,109533,50,3.7,26-02-2024,22,Non-Binary,12,,5321,0,50,2.4
9715,Employee_2024,,37129,48,3,01-05-2034,24,Female,3,Entry,13781,17,34,3.1
9743,Employee_2025,HR,79474,32,1.3,11-04-2031,27,,10,Lead,14630,2,,4.3
2714,Employee_2026,Finance,61110,47,4.5,21-09-2035,23,Non-Binary,38,Lead,6934,26,3,4.8
1769,Employee_2027,Support,53359,33,2.5,23-12-2040,39,Male,7,,4617,17,35,3.8
9432,Employee_2028,Sales,91767,37,3.7,19-12-2024,51,,25,Lead,,17,11,3.6
4146,Employee_2029,Operations,85539,60,4.9,05-10-2036,48,Female,35,,18516,16,33,4.7
7535,Employee_2030,HR,79906,44,4.5,10-10-2038,56,,1,Lead,17892,4,31,1.5
10100,Employee_2031,,118907,47,4,30-12-2032,31,Female,18,Senior,8555,1,38,4.7
8876,Employee_2032,IT,48292,47,4.8,27-08-2045,49,Non-Binary,6,Entry,9523,7,92,2.3
10999,Employee_2033,Support,96908,54,2.9,15-04-2043,60,Non-Binary,6,Lead,,11,78,1.1
10213,Employee_2034,Support,106991,51,4.4,11-05-2024,37,Non-Binary,13,Entry,8793,26,,1.5
1448,Employee_2035,,128981,54,5,03-04-2038,52,Non-Binary,39,Mid,11831,7,98,2.8
2220,Employee_2036,Operations,141066,58,4.1,06-10-2039,39,Male,0,Mid,11217,13,1,2.3
3499,Employee_2037,Support,125382,43,2.2,05-05-2038,47,Female,28,Mid,18870,29,74,2.5
3439,Employee_2038,IT,126626,55,4.9,28-06-2024,35,Male,1,Mid,18858,26,,1
3363,Employee_2039,Operations,143413,,1.8,28-09-2023,41,Non-Binary,15,Senior,1838,9,31,4.1
8939,Employee_2040,IT,90374,58,4.5,10-10-2043,24,Male,34,,10936,13,29,4.9
8979,Employee_2041,Finance,52200,37,3.7,22-03-2025,57,Female,30,,2937,13,26,3.3
1011,Employee_2042,Finance,75285,52,2.9,14-09-2023,58,Non-Binary,8,Entry,13660,8,13,1.3
6023,Employee_2043,IT,116844,34,1.8,13-10-2042,51,,13,Entry,9135,24,60,3.1
2039,Employee_2044,Operations,129421,54,2.5,04-11-2036,48,,18,Entry,13060,30,11,1.2
5936,Employee_2045,,51623,35,1.6,04-02-2036,30,Male,1,Lead,11264,6,,
10458,Employee_2046,Marketing,59476,59,2.5,04-12-2044,44,,3,Mid,3346,9,,2.4
5087,Employee_2047,Marketing,106067,58,1.4,26-01-2025,26,,2,,10860,30,42,1.2
5123,Employee_2048,Sales,31903,30,4,26-06-2036,60,,21,,11983,19,,2.2
8625,Employee_2049,Marketing,121972,45,2,10-08-2035,38,Non-Binary,15,Entry,6981,27,16,5
1997,Employee_2050,Support,81184,39,4.5,23-04-2045,58,Female,16,,19655,11,,2.3
7928,Employee_2051,Sales,78389,31,3.3,09-10-2042,37,Female,0,Lead,18060,24,43,1
8115,Employee_2052,Support,130571,49,4.3,04-08-2024,60,Female,35,,2259,7,66,4.9
10860,Employee_2053,HR,94573,41,4.7,02-11-2044,48,Female,10,Entry,9051,9,33,2
8342,Employee_2054,Operations,57651,36,4.4,21-01-2034,57,Male,31,Entry,11927,8,21,1.7
5692,Employee_2055,Support,140822,52,3.4,11-09-2029,54,Non-Binary,27,,1701,17,63,3.1
2006,Employee_2056,Support,101981,32,2.6,22-04-2040,37,Male,40,Senior,8151,12,73,1.2
10861,Employee_2057,IT,140269,58,3,23-10-2032,36,Male,16,Mid,5271,0,96,3.2
1712,Employee_2058,IT,141622,48,4.6,26-12-2027,38,,6,Entry,11402,7,26,1.9
5167,Employee_2059,Support,147871,34,4.6,20-06-2042,49,,37,Lead,14379,26,94,2.7
3714,Employee_2060,Finance,104664,30,1.2,26-12-2041,39,Male,8,Entry,7446,7,17,3.7
5573,Employee_2061,Support,137343,55,4,09-10-2041,42,Non-Binary,39,Lead,8934,13,53,4.1
1976,Employee_2062,Finance,114185,,4,22-10-2025,,Female,28,Entry,18522,13,13,1.5
2716,Employee_2063,Sales,125499,56,1.2,19-09-2045,22,Female,32,Mid,6698,1,88,1.6
10784,Employee_2064,HR,149860,40,1.1,10-11-2048,31,Non-Binary,13,,10041,10,30,3.1
6559,Employee_2065,IT,97005,50,4.7,14-04-2038,54,Non-Binary,19,Senior,11763,26,5,4.1
5501,Employee_2066,HR,120179,33,3.8,21-01-2028,55,Female,12,Mid,12345,3,28,1.9
9602,Employee_2067,Finance,53231,51,3.6,17-05-2024,29,,14,,12561,30,32,2.8
2872,Employee_2068,,130668,60,2.8,07-11-2027,48,Male,6,Senior,15426,28,29,4.6
8376,Employee_2069,Marketing,80694,33,4.4,26-09-2037,59,Male,7,Lead,6848,8,99,1.6
7517,Employee_2070,Marketing,94041,34,1.2,14-08-2026,51,Female,30,,,11,84,1.1
6249,Employee_2071,Support,142635,48,4.4,06-09-2046,26,Female,30,Senior,18165,16,27,4
3931,Employee_2072,Support,115291,39,4.2,18-10-2043,25,,5,,17988,4,95,1.3
7897,Employee_2073,Finance,99794,53,2.3,24-08-2023,54,Non-Binary,22,Lead,5338,13,,1.4
5754,Employee_2074,IT,49125,30,1.3,11-06-2034,44,Female,20,,6925,16,9,3.6
8355,Employee_2075,Support,118931,36,1.1,13-01-2029,46,,5,Senior,6541,29,19,3
1313,Employee_2076,,125628,49,2.4,26-06-2041,41,,28,Senior,10953,3,66,4.4
5658,Employee_2077,,304080,45,4.2,26-07-2034,33,Female,10,Mid,9039,20,22,3.3
8670,Employee_2078,Marketing,36543,32,3.4,01-09-2044,36,Female,13,Entry,,25,22,4.2
9892,Employee_2079,HR,85150,58,4,03-01-2023,27,,0,,11347,27,87,3.4
10458,Employee_2080,Sales,134767,51,2.5,13-12-2046,24,Female,11,Senior,13377,8,19,1.6
6818,Employee_2081,Operations,109483,60,4.3,20-06-2031,57,Male,11,Lead,13565,20,45,1.3
7869,Employee_2082,IT,102876,58,3,25-06-2036,35,Non-Binary,39,Entry,10654,7,22,4
8443,Employee_2083,Operations,115714,48,3.7,10-02-2025,39,,40,Entry,7671,20,24,2.2
6871,Employee_2084,Operations,54836,48,1.2,27-10-2037,54,Male,16,Lead,16150,10,1,1
2268,Employee_2085,Support,59405,35,1.7,08-04-2029,53,Male,3,Mid,9101,12,,2.3
2067,Employee_2086,Finance,37549,53,1.5,28-05-2043,32,,38,Mid,3704,21,67,1.7
7479,Employee_2087,Operations,100139,53,2.1,03-10-2029,45,Non-Binary,28,,16895,29,0,3.4
7382,Employee_2088,Finance,148583,45,1.6,03-04-2044,37,Non-Binary,17,,17563,1,97,4.6
2206,Employee_2089,Marketing,102674,52,1.5,28-07-2041,53,Non-Binary,27,,1235,2,5,4.8
6733,Employee_2090,HR,49277,42,1,11-12-2032,,Non-Binary,23,,4214,22,25,4.7
8433,Employee_2091,Sales,129694,50,4.7,12-01-2041,44,Non-Binary,12,Mid,6013,29,34,2.9
2948,Employee_2092,Sales,39450,33,4.6,28-02-2031,50,Non-Binary,10,,11828,14,96,2.2
4820,Employee_2093,Operations,39763,59,1.2,18-05-2026,40,Non-Binary,28,Senior,9396,26,69,2.3
